0,6.772E0,8.548E0
1,1.631E1,1.788E1
10,0E0,0E0
100,0E0,0E0
101,3.441E0,7.201E0
102,9.683E0,1.713E1
103,0E0,0E0
104,1.857E1,3.73E1
105,0E0,0E0
106,0E0,0E0
107,0E0,0E0
108,0E0,0E0
109,0E0,0E0
11,0E0,0E0
110,0E0,0E0
111,0E0,0E0
12,0E0,0E0
13,6.932E0,7.694E0
14,6.11E0,1.31E1
15,1.71E1,1.696E1
16,5.87E0,8.063E0
17,0E0,0E0
18,0E0,0E0
19,2.096E1,2.653E1
2,1.113E1,1.426E1
20,0E0,0E0
21,1.095E1,1.4E1
22,0E0,0E0
23,2.255E1,3.061E1
24,1.231E1,1.299E1
25,1.104E1,1.043E1
26,1.118E1,1.291E1
27,1.59E1,2.008E1
28,6E0,7.476E0
29,1.161E1,1.577E1
3,0E0,0E0
30,1.195E1,1.582E1
31,0E0,0E0
32,5.778E0,7.784E0
33,8.322E0,1.134E1
34,9.999E0,1.374E1
35,7.032E0,9.66E0
36,7.282E0,5.358E0
37,1.134E1,1.484E1
38,6.611E0,8.262E0
39,0E0,0E0
4,4.742E0,6.383E0
40,1.225E1,1.548E1
41,0E0,0E0
42,1.452E1,1.901E1
43,0E0,0E0
44,1.41E1,1.743E1
45,4.081E0,4.151E0
46,4.342E0,5.893E0
47,9.123E0,5.87E0
48,1.369E1,2.226E1
49,0E0,0E0
5,5.354E0,7.036E0
50,0E0,0E0
51,0E0,0E0
52,0E0,0E0
53,4.191E0,5.761E0
54,0E0,0E0
55,0E0,0E0
56,1.618E1,2.21E1
57,1.548E1,2.098E1
58,6.087E0,7.923E0
59,3.137E1,2.983E1
6,1.155E1,7.201E0
60,6.48E0,7.506E0
61,1.274E1,1.59E1
62,0E0,0E0
63,0E0,0E0
64,9.555E0,1.083E1
65,2.822E1,3.833E1
66,1.268E1,1.696E1
67,1.942E1,2.33E1
68,1.976E1,2.714E1
69,1.317E1,1.733E1
7,1.874E1,2.33E1
70,9.325E0,1.287E1
71,9.996E0,1.225E1
72,8.007E0,9.789E0
73,9.463E0,1.278E1
74,4.199E0,5.766E0
75,1.006E1,1.238E1
76,9.794E0,7.172E0
77,0E0,0E0
78,0E0,0E0
79,3.906E0,5.307E0
8,3.39E0,5.693E0
80,1.093E1,1.228E1
81,0E0,0E0
82,0E0,0E0
83,0E0,0E0
84,1.185E1,1.527E1
85,0E0,0E0
86,0E0,0E0
87,0E0,0E0
88,6.827E0,1.026E1
89,0E0,0E0
9,8.536E0,6.994E0
90,0E0,0E0
91,0E0,0E0
92,0E0,0E0
93,0E0,0E0
94,6.912E0,1.198E1
95,1.177E1,1.569E1
96,0E0,0E0
97,0E0,0E0
98,1.012E1,1.508E1
99,0E0,0E0
